date,l,m,h,na,sum
2018-09-19,306,100,0,0,406
2018-09-20,252,10,6,0,268
2018-09-21,33,10,5,0,48
2018-09-22,40,23,29,0,92
2018-09-23,65,26,2,0,93
2018-09-24,126,20,0,0,146
2018-09-25,9,4,3,0,16
2018-09-26,18,4,1,0,23
2018-09-27,24,0,6,0,30
2018-09-28,5,0,1,0,6
2018-09-29,14,17,7,0,38
2018-09-30,6,1,1,0,8
2018-10-01,3,1,0,0,4
2018-10-02,1,0,0,0,1
2018-10-03,29,0,0,0,29
2018-10-04,4,0,0,0,4
2018-10-05,6,1,0,0,7
2018-10-06,6,0,0,0,6
2018-10-07,7,2,1,0,10
2018-10-08,8,2,1,0,11
2018-10-10,2,0,0,0,2
2018-10-11,6,0,0,0,6
2018-10-12,12,0,0,0,12
2018-10-13,9,0,0,0,9
2018-10-14,7,0,0,0,7
2018-10-15,6,0,1,0,7
2018-10-16,8,0,0,0,8
2018-10-17,16,0,0,0,16
2018-10-18,17,0,0,0,17
2018-10-19,20,2,1,0,23
2018-10-20,16,2,1,0,19
2018-10-21,27,0,0,0,27
2018-10-22,30,1,0,0,31
2018-10-23,67,3,0,0,70
2018-10-24,41,0,0,0,41
2018-10-25,5,0,0,0,5
2018-10-26,11,0,0,0,11
2018-10-28,1,0,0,0,1
2018-10-30,2,0,0,0,2
2018-10-31,1,0,0,0,1
2018-11-03,3,0,0,0,3
2018-11-04,6,0,0,0,6
2018-11-05,7,0,0,0,7
2018-11-06,4,0,0,0,4
2018-11-07,38,0,0,0,38
2018-11-08,10,1,13,0,24
2018-11-09,17,1,16,0,34
2018-11-10,27,13,25,0,65
2018-11-11,48,17,24,0,89
2018-11-12,46,18,8,0,72
2018-11-13,25,14,2,0,41
2018-11-14,24,5,1,0,30
2018-11-15,24,3,3,0,30
2018-11-16,25,11,3,0,39
2018-11-17,37,2,1,0,40
2018-11-18,53,12,4,0,69
2018-11-19,69,9,3,0,81
2018-11-20,47,11,1,0,59
2018-11-21,20,0,0,0,20
2018-11-22,11,0,0,0,11
2018-11-23,1,0,0,0,1
2018-11-24,2,0,0,0,2
2018-11-25,1,0,0,0,1
2018-11-26,3,0,0,0,3
2018-11-28,10,0,0,0,10
2018-11-29,8,0,0,0,8
2018-11-30,2,0,0,0,2
2018-12-02,2,0,0,0,2
2018-12-03,3,0,0,0,3
2018-12-04,2,0,0,0,2
2018-12-05,5,0,0,0,5
2018-12-06,1,0,0,0,1
2018-12-07,3,0,0,0,3
2018-12-08,1,0,0,0,1
2018-12-09,4,0,0,0,4
2018-12-10,3,0,0,0,3
2018-12-11,4,0,0,0,4
2018-12-12,7,0,0,0,7
2018-12-13,11,0,0,0,11
2018-12-14,4,0,0,0,4
2018-12-17,1,0,0,0,1
2018-12-19,4,0,0,0,4
2018-12-20,1,0,0,0,1
2018-12-21,18,1,0,0,19
2018-12-22,14,0,0,0,14
2018-12-23,6,0,0,0,6
2018-12-24,1,0,0,0,1
2018-12-25,1,0,0,0,1
2018-12-26,2,0,0,0,2
2018-12-27,2,0,0,0,2
2018-12-28,3,0,0,0,3
2018-12-29,5,0,0,0,5
2018-12-30,2,0,0,0,2
2018-12-31,1,0,0,0,1
2019-01-01,1,0,0,0,1
2019-01-03,3,0,0,0,3
2019-01-04,2,0,0,0,2
2019-01-05,3,0,0,0,3
2019-01-06,1,0,0,0,1
2019-01-07,8,0,0,0,8
2019-01-09,5,0,0,0,5
2019-01-10,15,0,0,0,15
2019-01-11,12,0,0,0,12
2019-01-12,1,0,0,0,1
2019-01-13,3,0,0,0,3
2019-01-14,10,0,0,0,10
2019-01-15,1,0,0,0,1
2019-01-16,4,0,0,0,4
2019-01-17,1,0,0,0,1
2019-01-18,3,0,0,0,3
2019-01-19,1,0,0,0,1
2019-01-20,5,0,0,0,5
2019-01-21,20,0,0,0,20
2019-01-22,28,1,0,0,29
2019-01-23,12,1,0,0,13
2019-01-24,3,0,0,0,3
2019-01-25,8,0,0,0,8
2019-01-26,2,0,0,0,2
2019-01-27,3,0,0,0,3
2019-01-28,10,0,0,0,10
2019-01-30,1,0,0,0,1
2019-01-31,8,0,0,0,8
2019-02-01,11,0,0,0,11
2019-02-02,13,0,0,0,13
2019-02-03,35,0,0,0,35
2019-02-04,25,0,0,0,25
2019-02-05,10,0,0,0,10
2019-02-06,24,0,0,0,24
2019-02-07,26,0,0,0,26
2019-02-08,15,0,0,0,15
2019-02-09,1,0,0,0,1
2019-02-10,3,0,0,0,3
2019-02-11,9,0,0,0,9
2019-02-12,11,0,0,0,11
2019-02-13,4,0,0,0,4
2019-02-14,2,0,0,0,2
2019-02-16,13,0,0,0,13
2019-02-17,26,0,0,0,26
2019-02-18,19,0,0,0,19
2019-02-19,7,0,0,0,7
2019-02-20,9,0,1,0,10
2019-02-21,10,0,1,0,11
2019-02-22,7,0,0,0,7
2019-02-23,9,0,0,0,9
2019-02-24,3,0,0,0,3
2019-02-25,3,0,0,0,3
2019-02-26,23,1,0,0,24
2019-02-27,10,1,0,0,11
2019-02-28,1,0,0,0,1
2019-03-01,1,0,0,0,1
2019-03-02,19,0,0,0,19
2019-03-03,12,0,0,0,12
2019-03-04,14,0,0,0,14
2019-03-05,14,2,1,0,17
2019-03-06,21,0,0,0,21
2019-03-07,9,1,0,0,10
2019-03-08,6,0,0,0,6
2019-03-09,67,0,0,0,67
2019-03-10,139,0,0,0,139
2019-03-11,21,0,0,0,21
2019-03-12,30,0,0,0,30
2019-03-13,30,0,0,0,30
2019-03-14,88,0,0,0,88
2019-03-15,87,1,0,0,88
2019-03-16,30,0,0,0,30
2019-03-17,107,6,0,0,113
2019-03-18,89,6,0,0,95
2019-03-19,29,2,0,0,31
2019-03-20,29,2,0,0,31
2019-03-21,74,1,1,0,76
2019-03-22,81,2,1,0,84
2019-03-23,51,2,0,0,53
2019-03-24,14,0,0,0,14
2019-03-25,39,0,0,0,39
2019-03-26,120,17,0,0,137
2019-03-27,118,18,0,0,136
2019-03-28,23,0,0,0,23
2019-03-29,9,0,0,0,9
2019-03-30,28,0,0,0,28
2019-03-31,19,0,0,0,19
2019-04-01,14,2,0,0,16
2019-04-02,148,17,0,0,165
2019-04-03,302,5,0,0,307
2019-04-04,125,5,0,0,130
2019-04-05,50,0,0,0,50
2019-04-06,82,8,0,0,90
2019-04-07,85,8,0,0,93
2019-04-08,87,40,0,0,127
2019-04-09,81,16,0,0,97
2019-04-10,21,0,0,0,21
2019-04-11,37,4,0,0,41
2019-04-12,74,1,0,0,75
2019-04-13,43,73,0,0,116
2019-04-14,153,50,38,0,241
2019-04-15,202,84,2,0,288
2019-04-16,99,53,0,0,152
2019-04-17,49,73,7,0,129
2019-04-18,46,1,0,0,47
2019-04-19,176,2,0,0,178
2019-04-20,91,0,0,0,91
2019-04-21,98,0,0,0,98
2019-04-22,54,1,0,0,55
2019-04-23,30,0,0,0,30
2019-04-24,146,67,6,0,219
2019-04-25,70,29,0,0,99
2019-04-26,73,133,0,0,206
2019-04-27,123,50,49,0,222
2019-04-28,56,62,59,0,177
2019-04-29,131,1,0,0,132
2019-04-30,181,55,0,0,236
2019-05-01,159,112,4,0,275
2019-05-02,94,110,9,0,213
2019-05-03,105,68,42,0,215
2019-05-04,43,100,23,0,166
2019-05-05,149,37,3,0,189
2019-05-06,135,60,27,0,222
2019-05-07,165,51,5,0,221
2019-05-08,120,18,5,0,143
2019-05-09,163,73,12,0,248
2019-05-10,119,85,82,0,286
2019-05-11,88,65,79,0,232
2019-05-12,104,30,35,0,169
2019-05-13,142,97,20,0,259
2019-05-14,127,36,37,0,200
2019-05-15,165,84,60,0,309
2019-05-16,154,2,1,0,157
2019-05-17,130,2,2,0,134
2019-05-18,117,78,8,0,203
2019-05-19,139,91,8,0,238
2019-05-20,128,79,10,0,217
2019-05-21,192,69,8,0,269
2019-05-22,136,126,78,0,340
2019-05-23,194,99,88,0,381
2019-05-24,352,157,47,0,556
2019-05-25,525,169,53,0,747
2019-05-26,604,79,34,0,717
2019-05-27,113,91,24,0,228
2019-05-28,267,44,100,0,411
2019-05-29,348,78,54,0,480
2019-05-30,393,98,147,0,638
2019-05-31,347,158,254,0,759
2019-06-01,199,180,241,0,620
2019-06-02,244,309,31,0,584
2019-06-03,242,80,57,0,379
2019-06-04,303,108,0,0,411
2019-06-05,274,2,0,0,276
2019-06-06,103,0,0,0,103
2019-06-07,193,62,11,0,266
2019-06-08,423,53,1,0,477
2019-06-09,255,85,1,0,341
2019-06-10,253,158,18,0,429
2019-06-11,272,29,0,0,301
2019-06-12,184,14,6,0,204
2019-06-13,125,36,3,0,164
2019-06-14,217,46,7,0,270
2019-06-15,162,27,2,0,191
2019-06-16,7,1,1,0,9
2019-06-17,26,10,8,0,44
2019-06-18,138,6,22,0,166
2019-06-19,140,18,23,0,181
2019-06-20,195,81,28,0,304
2019-06-21,385,164,45,0,594
2019-06-22,368,102,133,0,603
2019-06-23,221,24,62,0,307
2019-06-24,327,37,0,0,364
2019-06-25,341,31,2,0,374
2019-06-26,150,24,3,0,177
2019-06-27,62,24,5,0,91
2019-06-28,134,25,11,0,170
2019-06-29,221,16,10,0,247
2019-06-30,294,111,17,0,422
2019-07-01,156,48,39,0,243
2019-07-02,168,31,25,0,224
2019-07-03,200,50,12,0,262
2019-07-04,199,52,35,0,286
2019-07-05,246,103,10,0,359
2019-07-06,400,67,40,0,507
2019-07-07,425,108,92,0,625
2019-07-08,359,143,140,0,642
2019-07-09,389,159,129,0,677
2019-07-10,542,146,5,0,693
2019-07-11,79,48,13,0,140
2019-07-12,290,210,72,0,572
2019-07-13,214,54,38,0,306
2019-07-14,103,43,54,0,200
2019-07-15,171,21,66,0,258
2019-07-16,118,81,10,0,209
2019-07-17,140,12,20,0,172
2019-07-18,179,30,8,0,217
2019-07-19,248,68,3,0,319
2019-07-20,396,78,16,0,490
2019-07-21,163,56,48,0,267
2019-07-22,137,44,77,0,258
2019-07-23,259,61,82,0,402
2019-07-24,371,21,87,0,479
2019-07-25,336,52,38,0,426
2019-07-26,542,160,22,0,724
2019-07-27,443,258,10,0,711
2019-07-28,300,133,6,0,439
2019-07-29,643,80,5,0,728
2019-07-30,709,55,3,0,767
2019-07-31,384,58,8,0,450
2019-08-01,620,38,16,0,674
2019-08-02,557,35,0,0,592
2019-08-03,548,73,1,0,622
2019-08-04,374,265,8,0,647
2019-08-05,122,137,9,0,268
2019-08-06,222,103,7,0,332
2019-08-07,295,15,6,0,316
2019-08-08,271,136,16,0,423
2019-08-09,344,57,24,0,425
2019-08-10,175,20,0,0,195
2019-08-11,88,0,0,0,88
2019-08-12,88,16,3,0,107
2019-08-13,174,8,15,0,197
2019-08-14,173,40,15,0,228
2019-08-15,111,60,0,0,171
2019-08-16,788,46,0,0,834
2019-08-17,250,68,3,0,321
2019-08-18,125,35,10,0,170
2019-08-19,58,11,20,0,89
2019-08-20,95,12,29,0,136
2019-08-21,148,45,21,0,214
2019-08-22,201,31,5,0,237
2019-08-23,113,4,2,0,119
2019-08-24,116,9,1,0,126
2019-08-25,103,22,1,0,126
2019-08-26,62,6,2,0,70
2019-08-27,142,5,9,0,156
2019-08-28,328,29,17,0,374
2019-08-29,299,13,2,0,314
2019-08-30,146,6,3,0,155
2019-08-31,195,1,0,0,196
2019-09-01,155,4,0,0,159
2019-09-02,163,10,0,0,173
2019-09-03,91,49,1,0,141
2019-09-04,238,102,9,0,349
2019-09-05,208,45,15,0,268
2019-09-06,293,52,28,0,373
2019-09-07,149,63,22,0,234
2019-09-08,151,95,1,0,247
2019-09-09,224,2,2,0,228
2019-09-10,225,2,1,0,228
2019-09-11,22,4,0,0,26
2019-09-12,28,9,2,0,39
2019-09-13,150,20,2,0,172
2019-09-14,140,15,1,0,156
2019-09-15,201,14,2,0,217
2019-09-16,232,6,2,0,240
2019-09-17,233,0,0,0,233
2019-09-18,169,3,1,0,173
2019-09-19,128,2,1,0,131
2019-09-20,175,1,0,0,176
2019-09-21,85,0,0,0,85
2019-09-22,11,0,1,0,12
2019-09-23,91,1,1,0,93
2019-09-24,89,4,0,0,93
2019-09-25,45,2,0,0,47
2019-09-26,28,4,0,0,32
2019-09-27,60,0,1,0,61
2019-09-28,70,0,0,0,70
2019-09-29,116,2,1,0,119
2019-09-30,33,2,1,0,36
2019-10-01,142,3,0,0,145
2019-10-02,148,3,1,0,152
2019-10-03,142,3,1,0,146
2019-10-04,138,12,1,0,151
2019-10-05,201,15,2,0,218
2019-10-06,108,6,1,0,115
2019-10-07,13,0,1,0,14
2019-10-08,21,0,0,0,21
2019-10-09,42,0,1,0,43
2019-10-10,141,2,2,0,145
2019-10-11,125,7,3,0,135
2019-10-12,10,8,0,0,18
2019-10-13,132,2,0,0,134
2019-10-14,209,5,0,0,214
2019-10-15,9,3,0,0,12
2019-10-16,22,2,1,0,25
2019-10-17,7,1,0,0,8
2019-10-18,6,1,0,0,7
2019-10-19,16,0,0,0,16
2019-10-20,17,0,0,0,17
2019-10-21,31,3,0,0,34
2019-10-22,29,3,0,0,32
2019-10-23,18,2,0,0,20
2019-10-24,37,1,3,0,41
2019-10-25,17,13,6,0,36
2019-10-26,46,15,3,0,64
2019-10-27,49,9,1,0,59
2019-10-28,15,0,1,0,16
2019-10-29,21,9,2,0,32
2019-10-30,21,11,2,0,34
2019-10-31,14,2,1,0,17
2019-11-01,19,3,2,0,24
2019-11-02,7,4,2,0,13
2019-11-03,5,0,0,0,5
2019-11-04,10,1,0,0,11
2019-11-05,15,0,0,0,15
2019-11-06,14,0,0,0,14
2019-11-07,16,0,0,0,16
2019-11-08,10,3,0,0,13
2019-11-09,26,3,0,0,29
2019-11-10,6,0,0,0,6
2019-11-11,13,1,0,0,14
2019-11-12,4,1,0,0,5
2019-11-13,13,1,0,0,14
2019-11-14,27,7,0,0,34
2019-11-15,26,6,0,0,32
2019-11-16,17,0,0,0,17
2019-11-17,8,0,0,0,8
2019-11-18,6,0,0,0,6
2019-11-19,12,1,0,0,13
2019-11-20,7,0,0,0,7
2019-11-21,10,0,1,0,11
2019-11-22,11,0,0,0,11
2019-11-23,9,0,0,0,9
2019-11-24,18,0,0,0,18
2019-11-25,23,0,0,0,23
2019-11-26,6,1,0,0,7
2019-11-28,2,0,0,0,2
2019-11-29,6,0,0,0,6
2019-11-30,2,0,0,0,2
2019-12-02,15,0,0,0,15
2019-12-03,21,0,0,0,21
2019-12-04,19,0,0,0,19
2019-12-05,9,0,0,0,9
2019-12-06,16,0,0,0,16
2019-12-07,8,0,0,0,8
2019-12-08,8,0,0,0,8
2019-12-09,1,1,0,0,2
2019-12-10,8,0,0,0,8
2019-12-11,2,0,0,0,2
2019-12-12,2,0,0,0,2
2019-12-13,13,1,1,0,15
2019-12-14,10,0,0,0,10
2019-12-15,4,0,0,0,4
2019-12-16,1,0,0,0,1
2019-12-17,4,0,0,0,4
2019-12-18,5,0,0,0,5
2019-12-19,6,0,0,0,6
2019-12-20,8,0,0,0,8
2019-12-23,7,0,0,0,7
2019-12-24,9,0,0,0,9
2019-12-26,10,0,0,0,10
2019-12-27,9,0,0,0,9
2019-12-28,22,0,0,0,22
2019-12-30,3,0,0,0,3
2019-12-31,4,0,0,0,4
2020-01-02,1,4,0,0,5
2020-01-03,7,0,0,0,7
2020-01-04,15,0,0,0,15
2020-01-05,13,0,0,0,13
2020-01-06,11,0,0,0,11
2020-01-07,8,1,0,0,9
2020-01-08,17,0,0,0,17
2020-01-09,16,0,0,0,16
2020-01-10,10,0,0,0,10
2020-01-11,14,0,0,0,14
2020-01-12,13,1,0,0,14
2020-01-13,10,0,0,0,10
2020-01-14,5,0,0,0,5
2020-01-15,4,0,0,0,4
2020-01-16,5,0,0,0,5
2020-01-17,9,0,0,0,9
2020-01-18,6,0,0,0,6
2020-01-19,1,1,0,0,2
2020-01-20,11,0,0,0,11
2020-01-21,26,1,0,0,27
2020-01-22,30,1,0,0,31
2020-01-23,20,1,0,0,21
2020-01-24,9,0,0,0,9
2020-01-25,14,0,0,0,14
2020-01-26,14,2,0,0,16
2020-01-27,17,1,0,0,18
2020-01-28,38,0,0,0,38
2020-01-29,64,0,0,0,64
2020-01-30,10,0,0,0,10
2020-01-31,24,0,0,0,24
2020-02-01,8,0,0,0,8
2020-02-02,2,0,0,0,2
2020-02-03,27,0,0,0,27
2020-02-04,27,0,0,0,27
2020-02-05,3,0,0,0,3
2020-02-06,9,0,0,0,9
2020-02-07,31,0,0,0,31
2020-02-08,34,1,0,0,35
2020-02-09,21,1,0,0,22
2020-02-10,34,2,0,0,36
2020-02-11,30,2,0,0,32
2020-02-12,30,1,0,0,31
2020-02-13,36,3,0,0,39
2020-02-14,22,1,0,0,23
2020-02-15,19,2,0,0,21
2020-02-16,13,0,0,0,13
2020-02-17,35,1,0,0,36
2020-02-18,34,0,0,0,34
2020-02-19,30,0,0,0,30
2020-02-20,10,0,0,0,10
2020-02-21,13,2,0,0,15
2020-02-22,15,0,0,0,15
2020-02-23,19,0,0,0,19
2020-02-24,33,1,0,0,34
2020-02-25,37,0,0,0,37
2020-02-26,27,5,0,0,32
2020-02-27,14,4,3,0,21
2020-02-28,54,2,0,0,56
2020-02-29,24,2,0,0,26
2020-03-01,6,1,0,0,7
2020-03-02,22,2,0,0,24
2020-03-03,31,0,0,0,31
2020-03-04,61,0,0,0,61
2020-03-05,29,0,0,0,29
2020-03-06,34,0,0,0,34
2020-03-07,34,0,0,0,34
2020-03-08,132,17,0,0,149
2020-03-09,15,1,0,0,16
2020-03-10,9,0,0,0,9
2020-03-11,12,0,0,0,12
2020-03-12,21,1,0,0,22
2020-03-13,47,1,0,0,48
2020-03-14,35,1,0,0,36
2020-03-15,23,0,0,0,23
2020-03-16,24,0,0,0,24
2020-03-17,10,0,0,0,10
2020-03-18,21,0,0,0,21
2020-03-19,16,1,0,0,17
2020-03-20,37,8,8,0,53
2020-03-21,66,7,0,0,73
2020-03-22,27,2,0,0,29
2020-03-23,31,5,0,0,36
2020-03-24,79,12,0,0,91
2020-03-25,107,15,4,0,126
2020-03-26,162,5,5,0,172
2020-03-27,131,13,2,0,146
2020-03-28,72,24,0,0,96
2020-03-29,78,15,1,0,94
2020-03-30,75,0,0,0,75
2020-03-31,84,6,0,0,90
2020-04-01,106,15,0,0,121
2020-04-02,106,10,1,0,117
2020-04-03,168,11,1,0,180
2020-04-04,181,9,1,0,191
2020-04-05,122,14,5,0,141
2020-04-06,26,0,0,0,26
2020-04-07,85,3,3,0,91
2020-04-08,169,9,1,0,179
2020-04-09,191,40,3,0,234
2020-04-10,179,65,14,0,258
2020-04-11,172,58,20,0,250
2020-04-12,156,63,15,0,234
2020-04-13,107,36,4,0,147
2020-04-14,78,62,21,0,161
2020-04-15,48,37,22,0,107
2020-04-16,58,49,24,0,131
2020-04-17,74,48,14,0,136
2020-04-18,128,31,15,0,174
2020-04-19,136,55,34,0,225
2020-04-20,137,60,34,0,231
2020-04-21,129,64,43,0,236
2020-04-22,147,52,48,0,247
2020-04-23,80,57,8,0,145
2020-04-24,120,39,46,0,205
2020-04-25,64,69,68,0,201
2020-04-26,73,64,60,0,197
2020-04-27,92,63,57,0,212
2020-04-28,112,34,9,0,155
2020-04-29,99,97,16,0,212
2020-04-30,150,39,6,0,195
2020-05-01,120,65,20,0,205
2020-05-02,102,90,5,0,197
2020-05-03,105,64,56,0,225
2020-05-04,123,76,51,0,250
2020-05-05,127,86,30,0,243
2020-05-06,119,77,0,0,196
2020-05-07,111,59,0,0,170
2020-05-08,112,12,0,0,124
2020-05-09,156,16,0,0,172
2020-05-10,133,18,0,0,151
2020-05-11,166,1,0,0,167
2020-05-12,153,5,0,0,158
2020-05-13,127,35,1,0,163
2020-05-14,94,34,4,0,132
2020-05-15,139,46,1,0,186
2020-05-16,64,97,15,0,176
2020-05-17,100,95,14,0,209
2020-05-18,175,8,0,0,183
2020-05-19,116,4,6,0,126
2020-05-20,136,36,4,0,176
2020-05-21,82,55,12,0,149
2020-05-22,117,57,23,0,197
2020-05-23,125,65,21,0,211
2020-05-24,83,60,15,0,158
2020-05-25,123,56,10,0,189
2020-05-26,123,37,14,0,174
2020-05-27,81,41,4,0,126
2020-05-28,72,26,8,0,106
2020-05-29,63,13,4,0,80
2020-05-30,70,13,6,0,89
2020-05-31,45,12,7,0,64
2020-06-01,22,11,5,0,38
2020-06-02,34,4,0,0,38
2020-06-03,53,1,0,0,54
2020-06-04,37,22,0,0,59
2020-06-05,45,2,0,0,47
2020-06-06,46,1,0,0,47
2020-06-07,25,1,1,0,27
2020-06-08,24,1,2,0,27
2020-06-09,15,8,2,0,25
2020-06-10,24,12,1,0,37
2020-06-11,46,4,1,0,51
2020-06-12,101,22,3,0,126
2020-06-13,70,9,1,0,80
2020-06-14,174,6,3,0,183
2020-06-15,427,14,3,0,444
2020-06-16,550,12,7,0,569
2020-06-17,486,26,18,0,530
2020-06-18,432,27,18,0,477
2020-06-19,547,52,29,0,628
2020-06-20,560,44,4,0,608
2020-06-21,233,12,2,0,247
2020-06-22,60,22,4,0,86
2020-06-23,113,14,5,0,132
2020-06-24,71,7,2,0,80
2020-06-25,39,1,0,0,40
2020-06-26,50,2,1,0,53
2020-06-27,38,4,1,0,43
2020-06-28,9,4,0,0,13
2020-06-29,9,2,0,0,11
2020-06-30,18,2,0,0,20
2020-07-01,69,4,2,0,75
2020-07-02,88,0,2,0,90
2020-07-03,107,0,0,0,107
2020-07-04,93,0,0,0,93
2020-07-05,9,0,0,0,9
2020-07-06,17,0,0,0,17
2020-07-07,36,2,0,0,38
2020-07-08,56,20,1,0,77
2020-07-09,57,15,1,0,73
2020-07-10,19,0,0,0,19
2020-07-11,16,0,0,0,16
2020-07-12,1,0,0,0,1
2020-07-13,34,3,0,0,37
2020-07-14,26,8,3,0,37
2020-07-15,23,0,3,0,26
2020-07-16,29,6,0,0,35
2020-07-17,109,5,0,0,114
2020-07-18,103,10,2,0,115
2020-07-19,66,1,2,0,69
2020-07-20,69,13,3,0,85
2020-07-21,65,18,12,0,95
2020-07-22,87,18,20,0,125
2020-07-23,73,12,10,0,95
2020-07-24,57,11,0,0,68
2020-07-25,41,11,0,0,52
2020-07-26,27,4,0,0,31
2020-07-27,45,9,0,0,54
2020-07-28,57,43,11,0,111
2020-07-29,114,44,12,0,170
2020-07-30,159,97,1,0,257
2020-07-31,141,25,8,0,174
2020-08-01,104,77,10,0,191
2020-08-02,161,58,27,0,246
2020-08-03,80,55,16,0,151
2020-08-04,54,16,0,0,70
2020-08-05,261,51,3,0,315
2020-08-06,29,2,0,0,31
2020-08-07,50,0,0,0,50
2020-08-08,51,13,2,0,66
2020-08-09,74,16,1,0,91
2020-08-10,23,11,0,0,34
2020-08-11,164,45,12,0,221
2020-08-12,259,107,20,0,386
2020-08-13,344,60,33,0,437
2020-08-14,341,108,71,0,520
2020-08-15,187,74,48,0,309
2020-08-16,217,69,21,0,307
2020-08-17,257,52,7,0,316
2020-08-18,313,94,23,0,430
2020-08-19,227,70,54,0,351
2020-08-20,98,77,123,0,298
2020-08-21,231,81,154,0,466
2020-08-22,285,206,201,0,692
2020-08-23,364,42,122,0,528
2020-08-24,234,219,134,0,587
2020-08-25,309,422,2,0,733
2020-08-26,223,108,5,0,336
2020-08-27,419,139,23,0,581
2020-08-28,464,93,30,0,587
2020-08-29,574,119,32,0,725
2020-08-30,362,54,57,0,473
2020-08-31,173,37,61,0,271
2020-09-01,111,15,25,0,151
2020-09-02,32,13,22,0,67
2020-09-03,201,61,12,0,274
2020-09-04,275,97,27,0,399
2020-09-05,234,173,124,0,531
2020-09-06,110,90,85,0,285
2020-09-07,180,206,104,0,490
2020-09-08,230,76,59,0,365
2020-09-09,339,162,99,0,600
2020-09-10,271,199,89,0,559
2020-09-11,463,27,159,0,649
2020-09-12,469,65,247,0,781
2020-09-13,228,123,367,0,718
2020-09-14,142,202,444,0,788
2020-09-15,82,112,588,0,782
2020-09-16,170,151,532,0,853
2020-09-17,220,127,419,0,766
2020-09-18,498,147,206,0,851
2020-09-19,419,177,227,0,823
2020-09-20,241,87,188,0,516
2020-09-21,438,240,155,0,833
2020-09-22,271,196,205,0,672
2020-09-23,309,230,135,0,674
2020-09-24,468,177,25,0,670
2020-09-25,483,98,24,0,605
2020-09-26,275,162,28,0,465
2020-09-27,278,146,8,0,432
2020-09-28,209,4,19,0,232
2020-09-29,93,24,19,0,136
2020-09-30,250,80,35,0,365
2020-10-01,358,142,69,0,569
2020-10-02,321,177,56,0,554
2020-10-03,317,162,39,0,518
2020-10-04,387,146,28,0,561
2020-10-05,658,123,62,0,843
2020-10-06,448,249,87,0,784
2020-10-07,464,292,73,0,829
2020-10-08,447,142,69,0,658
2020-10-09,581,152,58,0,791
2020-10-10,527,156,24,0,707
2020-10-11,453,190,2,0,645
2020-10-12,277,8,1,0,286
2020-10-13,324,12,5,0,341
2020-10-14,356,18,18,0,392
2020-10-15,317,13,12,0,342
2020-10-16,353,13,18,0,384
2020-10-17,185,77,56,0,318
2020-10-18,147,21,2,0,170
2020-10-19,110,11,1,0,122
2020-10-20,71,20,1,0,92
2020-10-21,56,9,5,0,70
2020-10-22,56,10,14,0,80
2020-10-23,82,7,13,0,102
2020-10-24,48,6,0,0,54
2020-10-25,60,3,1,0,64
2020-10-26,14,8,2,0,24
2020-10-27,13,13,3,0,29
2020-10-28,16,7,0,0,23
2020-10-29,32,17,0,0,49
2020-10-30,15,8,0,0,23
2020-10-31,92,12,2,0,106
2020-11-01,77,7,2,0,86
2020-11-02,54,1,0,0,55
2020-11-03,74,6,0,0,80
2020-11-04,28,6,0,0,34
2020-11-05,34,5,0,0,39
2020-11-06,41,0,0,0,41
2020-11-07,9,0,0,0,9
2020-11-08,4,0,0,0,4
2020-11-09,4,0,0,0,4
2020-11-11,7,0,0,0,7
2020-11-12,4,0,0,0,4
2020-11-14,3,0,0,0,3
2020-11-15,8,0,0,0,8
2020-11-16,10,0,0,0,10
2020-11-17,10,0,0,0,10
2020-11-18,13,0,0,0,13
2020-11-19,14,0,0,0,14
2020-11-20,15,0,0,0,15
2020-11-21,15,0,0,0,15
2020-11-23,5,0,0,0,5
2020-11-24,5,0,0,0,5
2020-11-25,3,0,0,0,3
2020-11-28,4,0,0,0,4
2020-11-29,15,0,0,0,15
2020-11-30,2,0,0,0,2
2020-12-01,2,0,0,0,2
2020-12-02,11,0,0,0,11
2020-12-03,3,1,1,0,5
2020-12-04,1,0,0,0,1
2020-12-05,1,0,0,0,1
2020-12-06,2,0,0,0,2
2020-12-07,2,0,0,0,2
2020-12-08,21,0,0,0,21
2020-12-09,36,1,0,0,37
2020-12-10,29,0,1,0,30
2020-12-11,42,1,0,0,43
2020-12-12,17,0,0,0,17
2020-12-13,10,1,1,0,12
2020-12-14,1,0,0,0,1
2020-12-15,1,0,0,0,1
2020-12-16,1,0,0,0,1
2020-12-17,1,0,0,0,1
2020-12-18,7,0,0,0,7
2020-12-19,8,0,0,0,8
2020-12-21,2,2,0,0,4
2020-12-22,3,2,0,0,5
2020-12-23,7,0,0,0,7
2020-12-24,8,0,0,0,8
2020-12-26,4,0,0,0,4
2020-12-28,2,0,0,0,2
2020-12-29,6,0,0,0,6
2020-12-30,3,0,0,0,3
2020-12-31,6,0,0,0,6
2021-01-01,14,0,0,0,14
2021-01-02,1,0,0,0,1
2021-01-03,3,2,0,0,5
2021-01-04,3,0,0,0,3
2021-01-05,15,1,0,0,16
2021-01-07,1,0,0,0,1
2021-01-08,2,0,0,0,2
2021-01-09,5,0,0,0,5
2021-01-11,7,0,0,0,7
2021-01-12,2,0,0,0,2
2021-01-14,2,0,1,0,3
2021-01-15,5,1,0,0,6
2021-01-16,8,0,0,0,8
2021-01-17,1,1,0,0,2
2021-01-18,6,0,0,0,6
2021-01-19,9,0,0,0,9
